Indianapolis,Indiana,88000,97250,109900,107000,125000,122000,122000,122700,119900,114000,117000,108900,99000,108000,117825,124000,130000,124000,125000,122500,117000,119000,124000,119900,109000,108000,114500,122500,124900,127000,130000,123800,125000,116000,116450,119000,110000,104900,120000,125000,130000,135000,131500,126500,125000,124550,124445,123000,117500,115000,125000,128900,137000,143000,144900,136000,135000,131500,130000,135000,125000,124900,134625,136950,143000,151403,146465,148000,142250,141500,139000,135000,127900,132500,142358,148000,155000,160000,155950,151500,148500,142500,145000,142000,135000,135000,150000,150000,159750,162950,160000,153500,159900,153700,151000,153283,140000,152500,157000,161250,169300,174900,168500,164263,163000,162750,165000,164900,157900,167200,173500,175000,186000,188000,182000,179000,176000,173500,175000,175000,0
Jackson,Mississippi,0,153100,147600,142100,137700,132900,127100,121900,118700,117400,117900,119200,120300,120600,122200,124000,123900,122400,123500,125500,127000,126800,126600,129700,133100,132700,129500,126400,123700,122900,122500,122600,123600,124600,124500,124100,125400,130600,137900,142600,143500,144900,147700,149600,149900,150600,150900,149600,148600,149000,151100,156000,162400,166700,169200,171400,173500,175800,178300,179300,178100,176800,174900,173200,173600,176600,180400,184000,185900,186700,188900,192100,194800,195700,193900,192000,192900,194400,195300,197400,198500,198000,197500,196900,196100,196700,198000,198500,196800,195400,195900,197300,199000,200600,200900,200100,200400,201000,202500,204400,206200,206100,206400,207900,210400,211600,212300,213500,214200,213600,212300,214500,222900,231000,230600,224700,222700,227700,235100,240400,244200
Frankfort,Kentucky,0,122200,121900,121800,121500,121200,120800,120500,120100,119800,119700,119800,119600,119300,119400,119400,119000,118800,119000,119300,119400,119300,119300,119500,119700,119600,119200,118600,117900,117300,116700,116200,116000,115900,115700,115200,114700,114800,114900,114900,115400,115900,115800,115600,115800,115800,115000,114200,114200,114400,114100,113900,114000,114400,114800,114700,114100,113700,113200,112800,112800,113000,113200,113600,113900,114000,113900,114200,114400,114400,114500,114700,114900,115200,115600,115400,115000,114700,114600,114200,113700,113200,113200,113400,113700,114300,115000,115700,116300,116800,117600,118700,119900,120900,121600,121900,122100,122300,122700,123400,124300,124900,125300,125800,125600,125700,127300,129600,130400,129700,128900,128800,128800,128800,129000,129200,130700,133500,135800,136400,136300
Las Vegas,Nevada,149990,142000,135000,125000,127950,125000,125000,120500,125000,125000,126050,123950,122000,121750,125000,129949,129000,127500,124900,124000,123000,119000,120000,118000,115000,113625,112350,113750,111000,110000,109000,105750,108000,109900,110000,108000,106750,107000,110000,115000,117000,120000,122500,125013,130000,130000,133000,136000,136000,140000,148000,151000,155000,162500,165000,167000,168000,171500,170000,170000,169900,173500,180000,177000,178550,182000,182950,185000,186000,182000,187500,188000,184900,188000,190000,195500,193000,200000,204000,202000,204000,199900,202000,200000,199000,203050,200000,205000,215000,215000,217000,215000,217000,217950,222000,215000,217750,221000,227000,230000,235000,241850,245000,245000,248000,250000,248000,253250,250000,257000,265000,269900,272500,275000,272000,277500,279900,275200,278000,275000,0
Augusta,Maine,0,108300,108700,109000,109200,109600,110000,110600,111200,111900,112600,113600,114400,114400,115000,116700,118000,118600,118800,118900,118900,118600,117900,116900,116100,115600,115000,114100,113800,113800,114000,114100,114300,114500,114600,114600,114500,114500,114500,114600,114800,115000,115000,115100,115300,115600,115900,116100,116300,116600,116900,116900,116600,116500,116300,116100,116000,115800,115600,115600,115700,116100,116500,117100,117800,118400,118700,118600,118100,117900,118200,118500,119000,119600,120200,120500,120400,120400,120300,119900,119600,119700,120000,120300,120500,120700,121100,121500,121900,122500,123100,123600,124000,124600,125200,125500,125900,126200,126500,127000,127300,127400,127700,128000,128100,128500,129400,130600,131400,132300,133000,133200,133400,133800,134600,136000,137800,138700,139000,139300,139700
Topeka,Kansas,0,102200,102200,102100,101900,101800,101700,101700,101600,101700,101700,101800,101700,101700,102000,102100,102000,101800,101500,101000,100400,99900,99300,98800,98400,98100,97600,97300,97400,97400,97500,97800,98000,98100,98000,97800,97900,97500,96800,96300,96000,95400,94800,94300,93800,93800,94200,94200,93600,93100,93100,93100,92900,92700,92800,92800,93100,93500,93900,94800,95900,96400,96600,97000,97300,97400,97600,97700,97600,97300,96800,96100,95600,95500,96000,96600,96800,96900,97000,97400,97800,98100,97900,98000,98800,99600,99400,98800,98400,98800,99700,100400,100600,100300,100000,100400,101100,101500,101800,102400,102900,103900,104300,104300,104500,105000,106300,106300,105100,104300,105200,106200,107600,108600,109100,109500,110000,110600,111000,111000,111200
Charleston,West Virginia,0,100100,99900,99700,99500,99300,99300,99500,100000,100500,101000,101700,102400,102700,102200,101600,100900,100400,100200,99900,99000,98300,97700,96900,96400,96200,96200,96600,97200,97600,97100,96700,97300,98100,98400,98700,98800,99200,99800,100400,100500,101000,102500,104000,104300,104000,104400,104900,105100,105000,105100,104700,103600,102400,101900,102100,102400,102100,101900,101800,101900,101800,101000,100200,100700,102100,103000,103100,103500,104500,105100,105000,105300,106200,107000,107800,108600,109300,109800,110300,110700,111500,113100,114700,115800,116500,117200,117900,118400,118000,116900,115700,115500,115400,114800,114100,113700,113600,113500,113800,114300,114800,115100,115600,116300,116800,117000,116900,116300,115200,114600,114300,113900,113700,113400,112500,111200,110000,108900,108300,107900
Springfield,Illinois,0,97800,97700,97500,97400,97500,97700,98000,98200,98400,98500,99100,99500,98900,99200,100700,101000,100200,99800,99800,99900,99900,99500,99100,99200,99500,99500,99600,100200,100800,101300,101700,101900,101900,102000,101900,101900,101900,101600,101500,101700,101900,102000,102000,101900,102000,102300,102600,102800,102900,103000,103000,102800,102600,102400,102400,102300,102200,102100,101900,102000,102800,103500,103400,103300,103600,104200,104300,104300,104300,104500,104600,104300,104000,103600,103400,103400,103600,103500,103600,103400,103600,104300,105100,105300,105600,105900,106000,106100,106000,105700,105800,106200,106700,107000,107200,107500,107600,107600,107200,107300,107400,107400,107100,107100,107100,107100,107300,107600,107900,108100,108600,108900,109400,109600,109600,109800,109800,108800,107500,106800
Montgomery,Alabama,0,99400,99000,98500,97800,97200,96700,96600,96800,97000,97300,97500,97800,98300,98100,97200,96400,96200,95800,95200,94500,93900,93200,92000,90700,90100,90000,89400,88300,87200,86400,85700,84700,83800,83400,83100,82500,81100,79100,77700,77300,77400,77400,77300,77300,77000,76600,76300,76000,75500,75600,76600,77400,77200,77300,77900,78200,78200,78200,78100,78400,79000,79200,79000,78600,78600,78500,77700,76500,75800,75200,74500,73700,73200,73200,73500,73800,73800,73900,74500,75500,76200,77100,78000,78600,78900,79000,78900,78800,78600,78300,78000,78000,78300,78700,78700,78300,77900,77900,78500,79400,80300,80500,80200,79900,79700,79200,78800,79100,79800,80400,80600,80500,80400,80100,80300,80900,81500,81900,82400,83000
Pittsburgh,Pennsylvania,82700,82800,82700,82600,82400,82300,82100,82100,82200,82400,82500,82700,83000,83100,83000,83000,83100,83300,83100,83000,82900,82800,82800,82800,82700,82400,82400,82200,81600,81200,81000,80600,80200,79900,79600,79300,79000,78900,78800,78700,78700,78900,79100,79300,79600,80000,80500,81000,81400,81900,82500,83000,83600,84000,84300,84600,84500,84200,84200,84600,84900,85100,85500,86100,86600,87400,88400,89500,90500,91500,92400,93100,93500,93900,94600,95400,96400,97600,99000,100300,101900,103400,104700,106200,107800,109300,110500,111700,113100,114100,114700,115400,116400,117400,118200,118700,119200,120500,122300,124200,125600,126700,127900,129400,130800,132100,132900,134600,137500,139900,141500,142900,144200,145200,146400,147200,148200,149500,150400,150500,0
Lansing,Michigan,0,83800,82600,81600,80600,79700,79100,78600,77900,77200,76600,76300,75200,74600,74100,72800,71300,70900,69600,68000,66900,65700,64200,62800,61500,60200,59600,59000,58100,57400,57400,57300,57200,57700,58200,58100,58200,58500,58700,58800,58900,57900,56000,54800,54400,53700,52900,52400,52200,51800,51500,51700,52500,53800,55700,57300,57700,57800,58500,59400,60100,60800,61800,62400,62000,61600,61500,61500,61500,61700,61900,62100,62300,62400,62300,62300,62400,61800,61200,60800,61000,61400,61500,61600,62100,62300,62300,62900,63900,64800,65600,66300,66800,67100,68000,69000,69900,70900,71600,72000,72500,73200,74200,75400,76400,77200,78200,78900,79500,80400,80900,81500,82600,83800,84600,85600,86800,87600,87600,87300,87300
Birmingham,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196100,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,132700,140000,138000,154250,165000,161174,155000,159900,149900,156590,153250,140000,140108,142000,154000,168827,183283,180038,170319,166000,159675,162000,156664,147900,150000,155000,160000,166900,173500,175441,171325,172000,169900,159777,175250,155838,160055,167955,175000,189122,188000,179257,186220,174700,166493,161000,165083,163000,166247,171400,177500,185000,194486,189997,177625,179903,180000,170210,176397,179025,167188,168550,187540,197050,200000,191800,194900,188070,192000,175045,192385,175165,186975,192650,189900,210200,209095,210196,200000,196675,195000,194000,196975,0
Helena,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,285000,275000,301100,289850,294500,280000,275000,240000,254000,240000,243750,250000,250000,282000,282000,279000,225424,238000,255000,295000,255000,231412,209400,271525,252000,177987,202487,247000,262127,262127,271000,250350,210000,183600,201500,183750,201500,170400,225000,283500,295500,299000,293000,290000,267875,224000,220000,209000,186250,166250,229900,239900,253250,282000,282375,245000,246000,247000,258136,251612,256632,271632,250807,268000,282500,293000,297250,275000,274900,263000,274900,275000,277500,280000,284665,289665,289665,255000,262500,280000,289500,289000,274500,0
Peoria,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135350,135000,149000,155000,162500,160300,165500,160000,169500,172750,170000,175000,160000,175000,186250,188250,192000,189625,200000,196000,220000,194000,210000,199950,207250,210000,214569,209500,219900,217000,215000,227000,211500,221995,202000,228000,209500,234570,228750,226052,245000,229450,221000,228250,224950,233595,214450,233000,235886,226500,225950,232000,255000,250000,239900,250000,260000,242000,254368,240000,248500,255000,255000,255000,259900,265145,260000,255642,275000,272363,259900,265000,268950,276000,280000,274945,279825,290000,294495,289900,285000,279950,284500,295000,0
Phoenix,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,99900,105000,116000,127000,127225,128250,125000,129000,137900,139562,135000,135000,145000,152500,155000,159000,169900,170000,167000,171200,165000,165102,167614,165000,165000,175000,175000,173200,179313,184900,183000,182500,180000,180000,185000,178250,189900,189250,193000,201500,201000,199000,199500,205000,198000,200000,200000,192250,199900,213500,206000,220000,221000,215000,220000,225000,219175,215000,219490,215000,226000,225000,219900,230000,235000,234950,232500,229500,244000,237500,235000,235000,239900,245000,249950,256500,259900,255000,250000,245500,255000,255000,247200,0
Scottsdale,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255000,277750,300000,318500,349200,335000,340000,311000,316000,320000,331750,360000,336250,358750,355000,365000,401500,381000,375000,391000,370000,395000,365000,369750,373200,390000,385000,400000,395000,394750,364078,355125,348500,390000,375000,375000,385000,367000,380000,390000,380000,378500,399500,383000,385750,396000,396500,374950,399000,405000,405000,399782,412000,400000,391000,385000,399500,399839,420000,395000,410000,405000,418000,420000,425000,438000,429999,410000,445000,420000,427000,446500,440000,434000,450000,455000,459900,475000,453250,475000,431500,465000,470000,479950,0
Tucson,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000,152000,155000,157250,160000,158100,163000,167500,164900,159000,162500,164500,159900,160000,154000,162200,170000,164000,169000,170000,168500,169000,165000,170000,165250,170000,160000,165175,170000,170000,177000,185000,177500,180000,172000,169450,175500,174451,180000,187000,187500,185000,190000,197250,186500,186700,200000,190000,192750,195250,192750,199000,197000,210000,207000,204000,205000,208000,200000,205500,207500,199000,0
Little Rock,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149950,158490,160750,156311,153000,145000,149997,140000,144950,130000,136200,136000,145000,154000,152500,148700,149000,148000,144000,140000,147500,134755,141500,150000,145000,151000,155000,153000,150000,144000,153000,146500,147339,136450,142900,146000,149000,155000,161000,150250,150316,151000,154000,155000,155000,149450,151000,152000,152000,155000,166500,156900,157845,158910,154000,159000,159000,146125,154550,155000,160000,162000,165000,165000,158650,154900,158000,158000,160000,0
North Little Rock,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59500,62500,70380,70380,52500,49000,45300,51000,40251,49376,50125,58500,79900,73950,68000,55000,72000,74000,58500,38178,37625,58500,73000,85900,71900,72450,71900,96500,84500,92500,59900,40850,39200,52000,58950,59900,59000,51305,49000,48500,40132,56674,69900,60180,50230,47000,87000,80000,69250,79900,65500,65000,60000,52450,50000,55050,72050,73850,65875,63250,80750,87450,90000,83450,82000,64900,58950,0
Newark,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340000,300000,375500,325000,362000,337000,377500,352500,326000,372500,367500,366000,400000,405000,442000,455000,489000,514500,477500,465600,480000,452500,520000,432500,542500,451500,560000,580000,507500,575000,585000,550000,545000,577000,580000,526500,565000,608800,649000,676750,670250,730000,650000,647000,665000,654000,630000,725000,572000,787500,635000,704000,689000,710000,650000,665750,702500,700000,675000,665000,694200,745000,731800,744000,770000,817000,755500,789000,753500,720100,806000,907500,877500,951000,990000,1000000,908000,981250,960000,951000,935000,900000,827500,887500,0
Oakland,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000,228750,235000,241250,270000,269250,300000,299000,292500,334000,359500,360000,343500,322500,350000,450000,397000,447500,463500,450750,438000,450000,436645,420000,365000,388450,423000,475000,493000,499000,529000,520000,495000,490000,536250,483000,425000,457000,495250,600000,609500,573000,575000,610000,550000,588000,600000,565000,550000,550000,580000,640000,635000,666500,630000,665000,638000,620000,725000,600000,603000,650000,677436,700000,675000,740000,675000,682500,670000,675000,707500,675100,665000,653000,725000,778000,772500,810000,760000,789113,757500,756500,790000,676825,0
Richmond,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,160000,147500,196900,200000,171000,190000,181000,195500,207000,217500,239500,206000,230500,238000,219250,280000,235000,300000,295000,300500,290000,290750,319000,270000,325000,315000,335000,336500,341000,337000,330000,345000,370500,336000,358000,306000,327500,342500,375000,380000,465000,388550,395000,425500,420000,405000,385000,418000,385000,419750,442000,442500,445750,470000,422500,443550,469500,442500,435000,399500,385000,380000,428000,505000,480000,472500,475000,488000,520000,480000,490000,479750,524000,537500,530000,535000,530000,520000,550000,525000,570000,555000,548313,0
South San Francisco,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407500,415500,410000,429000,442500,450000,475000,500000,501500,520000,491000,477500,535000,552750,542000,562000,596250,641000,618000,635000,622500,597500,614000,628000,640000,620000,650500,612500,652500,679000,677500,648000,640000,672500,730000,705000,720000,770000,725000,761000,750000,720000,780000,765000,775000,795000,760000,735000,823750,833000,820100,837500,870000,800500,820000,805000,766955,816500,792500,830000,865000,890000,817500,923000,819000,920000,867500,860000,830000,860500,858500,987500,950000,1110000,1056500,966500,1100000,1020000,1150000,1000000,1001000,958000,980000,1049500,0
Aurora,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146550,140000,153000,165000,169700,175000,173500,170000,163100,176950,177000,170000,160000,170000,184000,189900,199900,205000,200000,198000,202300,192000,190000,195750,187000,191000,206500,215500,213000,215000,224950,222000,222000,217500,215500,220000,215000,222000,231000,237000,255000,257185,256000,250000,249925,246000,250000,249300,250500,258754,269250,271000,285000,285000,284550,280000,280000,280000,278000,285250,280000,285000,295000,300000,309750,311750,315000,309750,309200,314005,312750,312000,310050,328000,325700,334000,336000,353500,350000,330000,340000,335000,334000,332750,0
Lafayette,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,277500,310450,264500,320000,295000,255000,258750,250000,296500,292830,394000,322732,312384,360000,365000,339000,295000,290000,293500,305000,297000,269000,262400,303000,300000,360500,332000,330000,390000,335500,344224,355300,345000,369200,374380,393390,317875,425706,390000,432199,372000,410000,376400,374220,359500,377500,392000,448000,380000,398200,437495,430750,450000,424990,409500,449000,414750,495000,449000,389000,435000,440000,482000,537000,515000,515000,489300,437495,449900,448000,534500,485000,450000,525000,494300,562500,497750,555500,464237,530000,455000,492500,585000,0
Greenwich,Connecitcut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727500,897500,837500,1125000,1200000,1250000,1219500,1081750,977500,1075000,945000,935000,900000,900000,635000,687500,892500,937500,949250,1000000,1100000,1075000,1100000,1380000,1402500,1260500,975000,950000,1100000,1175000,1300000,1525000,1406000,1400625,1362025,1200000,1175000,1187500,1230000,1250000,1289500,1500000,1600000,1533333,1372700,900000,950000,883500,975000,899500,1100000,1100000,1150000,1102500,1300000,1450000,1456250,1015000,1015000,1400000,1575000,1525000,1199999,1112500,1040000,1310000,1337500,1325000,1325000,1325000,1195000,1145125,1045000,1145125,901500,1200000,1072500,1445000,1350000,1200000,1090000,1212500,1274500,899000,0
Dover,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,193000,185000,189200,195000,199000,194898,183000,180000,184900,183750,205995,194900,164900,172000,154300,169900,166000,175000,175000,182400,175000,156500,165000,175000,161600,149900,162900,180000,168750,165000,175000,179950,169500,187500,190000,170000,163000,166000,163950,171250,173000,189000,191500,192000,175000,189050,176143,173750,166500,186250,185000,173450,175000,175000,194950,179900,188700,189900,187000,184000,169900,180000,202850,188450,188000,192800,190000,207900,194989,185500,179500,193500,199000,198425,188950,203500,199000,204950,198050,186450,205600,199500,205500,186750,187900,189950,195000,204450,205000,199900,194900,205000,220700,205000,200000,205000,190000,194000,198500,206750,215000,223525,215000,213500,228450,211000,217000,199900,0
Newark,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159900,0,0,0,0,0,0,0,0,0,0,165000,175000,182000,205000,199900,184500,192000,210000,181000,183900,188700,187000,202000,190000,189950,187500,211500,213950,219900,219900,213790,194000,200000,217000,199000,206000,199450,204450,204815,209000,210000,206750,216495,200000,200000,210000,194900,200000,205000,204500,212975,219900,209000,219000,224500,214750,210000,199900,200000,205000,213950,218375,210000,230000,204300,210000,195000,222695,219900,209200,215000,207000,210000,230000,225000,233750,235000,210500,230000,221750,0
Jacksonville Beach,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238250,235000,245000,245000,253750,259500,259000,250000,245000,240000,250000,240000,239000,237000,269000,285000,289500,286755,288100,300000,281900,275500,274950,266500,270000,274450,308899,304900,297812,297812,305000,307500,315000,293500,289950,271000,297500,298500,305000,295000,295000,291250,305000,305000,320000,313250,335000,339000,356250,335000,320000,316500,300450,318950,329500,350000,350000,354500,330000,335000,341000,342000,340000,350000,366000,362500,362250,357000,360000,364750,364000,372450,375000,375000,385000,385000,385000,390000,406850,408850,389000,368750,370000,379250,0
Miami Beach,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246500,310000,0,340000,377500,320000,310000,392000,325000,349250,330000,342300,350000,367000,365000,380000,390000,340000,408500,370000,355500,370000,319000,408500,400000,400000,370000,406000,396000,430000,378000,354000,378750,330000,318000,360000,360000,370150,350000,400000,370000,427500,366000,398000,347500,362500,373500,365000,349500,345000,375000,385000,370000,405000,395250,340000,327500,400000,315000,335000,346250,415000,433000,351500,345000,442500,407500,355000,325000,301000,312500,375000,0
North Miami,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,95000,114500,103500,115000,115300,95000,110000,145500,138000,118000,106500,130000,127000,120000,136900,135000,113000,129250,134900,130000,134900,134500,145000,128800,125000,134500,138000,157000,151000,150412,141000,145000,150000,140500,155000,165000,151000,172000,160000,165000,205000,169000,151000,193000,172000,187500,212500,181000,226000,223500,230000,235000,197500,214000,209000,210000,197500,214500,220000,200000,250000,212500,239750,203000,220000,237500,242500,220000,175000,0
North Miami Beach,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000,0,0,0,117000,0,0,115000,124450,120000,130500,128750,125000,123500,124750,134500,127550,129750,133000,125150,127000,155000,149000,146000,120000,140000,152000,143500,140000,125000,145000,142500,141800,137500,163750,150000,171000,151900,140000,158950,180000,157450,150100,165000,205000,168300,168300,180000,174750,199500,204500,184000,180000,175000,200000,189000,160000,212950,188000,247500,197500,230000,182000,187000,190000,250000,180000,186950,230000,217500,230000,229100,180000,265000,219500,216000,182500,0
South Miami,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,390000,480000,305000,342850,385000,255000,398000,472500,295000,278000,400500,347550,307000,390000,497000,372000,302500,347500,325000,475000,344000,475000,345000,385000,488750,425000,466500,340969,393000,515000,284500,412500,372000,379000,440000,397500,524300,425000,424000,425000,475250,445000,560000,470000,562500,420000,475500,457500,480000,492500,540000,402500,707500,558500,440000,495000,504500,472500,545750,542500,539000,436500,389900,425000,420000,375000,460000,487500,0
Fayetteville,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,117900,129000,128000,157750,155000,157000,155600,138500,140000,157500,169500,144000,172500,157000,165500,175000,203786,197626,177310,190060,192150,226000,224792,185000,231971,211000,192000,189000,249900,230000,199000,193950,205000,216000,218245,215850,177500,180000,213195,232000,259485,219950,276500,251000,228500,250000,259950,236000,235000,258750,249500,257450,255000,269500,250000,233500,200000,254700,239500,229000,215000,243500,250185,240000,285000,260950,260000,220000,245000,187000,225000,217500,273000,257000,269000,290000,315950,303000,275000,255000,232500,266000,246500,0
Jackson,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57501,90000,73000,56000,89750,68700,67225,47250,64775,53000,70900,62500,64575,57200,76000,78450,90587,82000,81950,87000,77450,66425,80650,91000,43000,107375,85000,71850,111000,117900,103500,116050,96600,95000,122000,115000,97500,95000,97450,137450,133500,132450,127950,117500,119450,113100,141450,96550,113080,99450,144000,131817,136300,171000,122950,130100,126450,134000,149500,128973,136000,135000,127950,127000,127758,135000,135000,128473,162900,138950,139900,139900,150950,148950,143500,174900,147500,148450,190000,152500,152900,157900,152700,147700,0
North Atlanta,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253500,314750,324750,330500,308750,287500,308000,325000,345000,305000,298000,340000,300000,280000,364000,335000,319960,376500,389900,332000,345100,367450,385000,382000,323100,405000,382000,386750,370000,422000,365250,475000,418000,406000,355000,398900,431500,413989,358000,376500,392000,406250,453000,435000,399000,370650,423900,387500,362450,398500,417550,449200,484945,435000,455000,379500,449500,460000,460000,405250,487950,420000,470000,466000,497500,440000,448750,481500,465000,457500,495000,379000,531779,504500,469500,483000,525000,558000,549000,477000,473000,500000,480000,487000,0
East Honolulu,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631000,650000,700000,655000,648500,596000,620000,660000,691500,655000,655000,647000,670000,760000,699500,670000,635000,709000,757500,815000,820250,772000,725000,680000,710000,727000,780000,745000,775000,775000,832500,790000,790000,760000,817500,793750,773500,840000,840000,840000,818000,837500,840000,870000,889500,875000,810000,800500,852500,860000,827500,731000,730000,775000,793000,760000,810000,855000,870000,860000,849000,847500,865000,930000,877500,885000,832000,808750,784750,830000,920000,960000,906000,869500,820000,880000,880000,880000,900000,920000,903375,875000,844444,910000,0
Aurora,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97000,76450,88000,105000,106000,118000,115000,104000,99917,107000,93500,91500,95750,90000,116900,110000,114000,136000,132000,142000,137500,136250,110000,125000,112000,112000,119250,134000,134000,150000,156500,155000,126000,141300,135250,140000,146450,127000,141000,146500,160000,168000,188950,185000,155000,150000,150000,160000,150500,144500,150000,169500,175000,193000,177750,179500,173000,170000,172500,161000,165000,155000,173500,190000,194000,214500,206000,195000,193000,187000,178000,178000,176500,170000,201000,195000,207750,212750,210000,203000,185000,178500,177000,184500,0
Chicago Heights,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750,47500,34500,26000,25000,53500,40250,62007,55000,50250,33000,31150,43500,50000,45500,27750,44500,40000,50300,27500,76000,49500,68000,32750,62910,45000,48950,50001,35000,74500,60200,60850,76500,46500,54500,49185,50000,50000,36850,40000,52000,82000,54000,94900,59900,60000,72500,63000,44000,40000,48250,68250,68250,60000,75250,49500,60500,50100,69250,57000,57500,71201,68000,81000,60000,73000,96925,95500,96000,94000,80000,90000,75000,79500,61000,98000,76500,77500,146000,84700,93500,118000,77500,79000,0
Frankfort,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247450,240000,316000,250000,285000,272900,254100,299950,288000,222500,235000,295000,277500,228000,262000,320159,290000,250750,338750,317000,290000,291250,274250,253750,301300,263000,214700,261500,312500,286250,285000,318000,230000,289000,328400,294250,241000,350000,247500,295000,335000,308450,323000,355950,324750,301000,269500,305000,262000,277500,276000,305000,332500,330000,310555,311750,320000,328000,282000,375000,337500,365750,300000,295000,320000,305000,340000,270000,380000,313500,251250,344250,292000,285000,379750,297700,305000,323500,360000,292500,322555,287000,355000,351000,0
